"idPedido","lonCarga","latCarga","lonDescarga","latDescarga","categoria","prioridad"
"2205AR056-002",-7.0623,43.4819,-7.01645,43.5064,M3,0
"2202AR007-002",-5.89246,43.51526,-8.32545,42.90927,M1,0
"2215AZ074-001",-8.64441,42.49561,-8.6448,42.49539,M1,0
"2217AR061-003",-8.60931,42.22047,-7.01593,43.49584,M3,0
"1907AR256-029",-7.69014,43.5528,-7.87555,43.61081,M2,0
"2104AR035-012",-7.0172,43.49574,-8.57068,43.08175,M3,0
"2204AR048-002",-7.01909,43.45613,-7.02117,43.49258,M2,0
"2204AR043-001",-7.01878,43.49686,-7.01643,43.50642,M2,0
"2211AR087-002",-8.57057,43.08188,-7.04488,43.43239,M3,0
"2205AR062-002",-7.13337,43.4807,-7.86334,43.69581,M2,0
"2202AR010-001",-5.81149,43.57324,-5.80792,43.574,M2,0
"2202AR010-003",-5.80958,43.57499,-7.1436,43.47841,M2,0
"2212AR073-002",-8.9502,43.0217,-5.90339,43.49192,M3,0
"2202AR007-006",-5.88458,43.51084,-8.06909,43.27874,M1,0
"2209AR038-001",-8.0659,43.28076,-8.06884,43.27994,M1,0
"2200AR021-001",-3.2273,43.36982,-7.79619,43.6323,M2,0
"2209AR038-002",-8.07066,43.27555,-4.7468,43.38364,M1,0
"2208AR121-001",-8.12869,43.60173,-5.51824,43.48042,M2,0
"2221AP008-004",-7.42208,43.33952,-7.42494,43.33691,M1,0
"2208AR156-001",-7.91473,43.68442,-8.02336,43.70391,M3,0
"2201AP003-005",-5.51826,43.47971,-7.01469,43.50327,M2,0
"2211AR087-001",-8.57001,43.08253,-7.01359,43.49117,M3,0
"2204AR043-004",-7.01801,43.4924,-7.01889,43.49194,M2,0
"2212AR100-001",-8.71635,43.01971,-8.9161,43.076,M1,0
"2205AR062-007",-7.14622,43.4733,-7.50825,43.48572,M2,0
"2219AR012-001",-7.80722,42.82253,-7.79098,42.81708,M1,0
"2210AR036-001",-8.18312,43.19453,-8.16605,43.19436,M3,0
"2210AR036-004",-8.16543,43.19286,-8.18336,43.19389,M3,0
"2209AR038-006",-8.07067,43.27648,-7.69152,43.54797,M2,0
"2112AR117-001",-8.59956,42.81827,-8.59494,42.6789,M2,0
"2212AR063-006",-8.73923,43.00053,-8.45423,42.18062,M1,0
"2200AR022-001",-3.23987,43.37896,-3.23987,43.37896,M1,0
"2207AR040-002",-7.53231,43.62536,-7.12916,43.47826,M2,0
"2205AR063-006",-7.13249,43.47931,-7.12953,43.47909,M2,0
"2208AR195-003",-8.01836,43.66275,-8.11845,43.53553,M3,0
"2208AR177-003",-8.02353,43.70406,-7.96152,43.50945,M3,0
"1907AR340-001",-7.69379,43.54898,-8.54272,42.41114,M2,0
"2208AR160-001",-8.05412,43.55252,-8.44406,43.1961,M3,0
"2212AR100-002",-8.73389,43.01694,-8.74762,43.01079,M1,0
"2215AP007-088",-8.58965,42.67945,-7.13269,43.4787,M2,0
"2116AR066-001",-8.64579,42.38317,-8.71167,42.75234,M3,0
"2208AR098-002",-7.79424,43.63325,-7.79469,43.63232,M2,0
"2219AR012-003",-7.81528,42.8051,-8.33596,42.89146,M1,0
"2116AP006-002",-8.53328,42.41471,-7.62542,43.64879,M2,0
"2217AR070-002",-8.49167,42.26705,-8.49168,42.26718,M3,0
"2208AR098-036",-7.79532,43.62868,-7.8388,43.62589,M2,0
"2219AR012-004",-7.81224,42.80223,-8.49276,42.25543,M1,0
"2104AR035-007",-7.02037,43.49176,-7.01362,43.49232,M3,0
"2208AR142-001",-7.77764,43.65389,-8.76388,42.68688,M2,0
"2217AR072-005",-8.49001,42.25807,-3.54503,43.43611,M1,0
"1902AR067-007",-5.99389,43.33074,-7.68851,43.54467,M2,0
"2200AZ032-001",-3.56194,43.43633,-7.78991,43.63222,M2,0
"2014AP002-002",-8.88772,42.74336,-8.88431,42.74563,M2,0
"2209AR038-005",-8.06744,43.28024,-8.71766,43.13765,M1,0
"2205AR070-001",-7.19624,43.46013,-8.59056,42.67693,M2,0
"2215AP007-060",-8.59136,42.67688,-3.24715,43.39291,M2,0
"2200AR024-002",-3.24618,43.3926,-3.2474,43.39215,M2,0
"2200AR024-004",-3.24708,43.39126,-3.24673,43.38816,M2,0
"2200AR024-011",-3.24595,43.38907,-3.2468,43.39204,M2,0
"2107AR100-018",-7.68756,43.54486,-4.13315,43.31024,M3,0
"2200AZ025-001",-4.1394,43.31298,-4.13764,43.31385,M1,0
"2200AR024-013",-3.24759,43.39258,-8.39578,43.31695,M2,0
"2200AZ027-001",-4.18258,43.29868,-8.15899,43.53611,M3,0
"2111AR097-001",-8.41298,43.17894,-8.0289,43.4937,M3,0
"2208AR187-001",-8.02241,43.7054,-7.49138,43.0553,M1,0
"2117AR068-007",-8.47127,42.26751,-8.11676,43.22199,M3,0
"2117AR068-013",-8.47295,42.2636,-8.4724,42.26276,M3,0
"2220AR024-001",-7.70041,43.35498,-8.16361,42.80402,M1,0
"1907AR256-014",-7.69288,43.54878,-7.69203,43.55035,M2,0
"2219AR012-002",-7.80633,42.82268,-8.75949,43.0353,M1,0
"1902AR067-004",-5.99692,43.32991,-3.24486,43.39101,M2,0
"2200AR024-009",-3.24491,43.38791,-5.99554,43.33028,M2,0
"2217AR062-001",-8.61225,42.22137,-8.88127,43.07938,M3,0
"2212AR105-001",-8.8811,43.07946,-8.66255,42.49265,M3,0
"1902AR067-010",-5.99538,43.32895,-5.99425,43.32893,M2,0
"1907AR341-014",-7.6904,43.54507,-7.69086,43.55038,M2,0
"2115AR108-001",-8.42133,42.59459,-8.24922,42.16363,M3,0
"2108AR126-002",-8.01587,43.61835,-8.84666,42.86569,M3,0
"1803AR065-001",-6.08201,43.46921,-8.02311,43.70673,M1,0
"2114AR089-002",-8.84709,42.86605,-8.55053,43.23111,M3,0
"1907AR441-023",-7.68791,43.54619,-8.49122,42.28104,M2,0
"2217AR073-001",-8.45683,42.17819,-8.49307,42.08217,M3,0
"2217AR075-003",-8.77768,42.05094,-8.78227,42.05749,M1,0
"2200AR024-007",-3.24528,43.39129,-7.79153,43.63159,M2,0
"2107AR118-004",-7.68574,43.55524,-7.01424,43.49558,M3,0
"2208AR098-027",-7.79055,43.62922,-8.87512,42.92614,M2,0
"2217AR075-002",-8.77824,42.05357,-8.48373,42.25782,M1,0
"2217AR072-003",-8.4886,42.25895,-3.61314,43.4209,M1,0
"1803AR007-009",-6.08263,43.4419,-7.77976,43.65918,M2,0
"1907AR441-014",-7.69441,43.54916,-7.62504,43.64878,M2,0
"2208AR189-002",-7.96834,43.48893,-7.81978,43.62381,M1,0
"2208AR163-013",-7.81791,43.62447,-7.82051,43.62346,M1,0
"2204AR004-005",-7.08662,43.41032,-7.08898,43.43388,M3,0
"2221AR029-002",-7.22841,43.10728,-7.05999,43.3956,M0,0
"2204AR020-008",-7.06522,43.4208,-7.0641,43.42071,M2,0
"2204AR020-013",-7.06043,43.42391,-7.05993,43.42397,M2,0
"2110AR052-002",-8.25205,43.17281,-7.07008,43.41615,M0,0
"2215AP011-002",-8.50514,42.56361,-8.50658,42.63151,M2,0
"2215AP012-002",-8.50635,42.63171,-8.5068,42.63023,M2,0
"2104AR035-018",-7.01448,43.49018,-7.01341,43.4914,M3,0
"2215AP012-004",-8.50734,42.63082,-7.47559,43.51027,M2,0
"2208AR163-016",-7.8227,43.62354,-7.8184,43.62876,M1,0
"2208AR163-006",-7.81803,43.62803,-7.81763,43.62524,M1,0
"2208AR163-011",-7.81869,43.62481,-7.81965,43.62661,M1,0
"2107AR164-044",-7.70947,43.50619,-7.70959,43.50622,M3,0
"2208AR163-001",-7.82134,43.62468,-9.03888,42.60009,M1,0
"2215AP010-001",-8.57451,42.50677,-5.94663,43.33866,M1,0
"2117AR098-001",-8.29386,42.18231,-7.5728,43.60994,M3,0
"2208AR184-003",-7.99612,43.56512,-7.06441,43.39352,M3,0
"2104AR038-002",-7.06392,43.3937,-7.06543,43.39245,M3,0
"2221AR030-007",-7.2668,42.99192,-7.63461,43.63497,M2,0
"2104AR035-023",-7.01573,43.49205,-7.08969,43.40792,M3,0
"2117AR068-017",-8.47405,42.26888,-7.70816,43.50642,M3,0
"2208AR163-009",-7.82043,43.62462,-5.28678,43.49881,M1,0
"2218AR048-001",-8.00154,42.7332,-8.0019,42.73316,M1,0
"2214AR038-003",-9.04125,42.60064,-7.18079,43.455,M2,0
"2218AR048-005",-7.9999,42.73107,-7.99997,42.73105,M1,0
"2221AR030-001",-7.27023,43.00555,-7.27793,42.99184,M2,0
"2221AR030-003",-7.27998,42.99512,-7.06696,43.51579,M2,0
"2120AZ042-003",-7.75643,43.06457,-7.75642,43.0642,M3,0
"2218AR048-007",-8.00006,42.73104,-8.00179,42.7313,M1,0
"2110AR052-003",-8.25199,43.17268,-7.06847,43.41902,M0,0
"2200AR024-005",-3.24581,43.39105,-7.26875,42.99283,M2,0
"2208AR098-042",-7.84035,43.62734,-7.8098,43.63952,M2,0
"2208AR163-008",-7.8193,43.6258,-7.96732,43.49064,M1,0
"2200AR029-001",-3.95092,43.38362,-8.01778,43.5556,M2,0
"2221AR030-004",-7.2723,42.9918,-7.27253,42.99255,M2,0
"2214AR036-018",-8.64799,42.89897,-8.64798,42.89887,M2,0
"2207AR014-002",-7.68322,43.55561,-8.39912,43.24283,M3,0
"2214AR036-020",-8.64796,42.89882,-8.6479,42.89875,M2,0
"2111AR104-003",-8.40981,43.23808,-8.31235,42.58203,M3,0
"1907AR256-028",-7.69031,43.55273,-7.68848,43.54617,M2,0
"2107AR164-030",-7.70848,43.50535,-7.70719,43.50503,M3,0
"2107AR164-037",-7.70686,43.50527,-7.70558,43.50636,M3,0
"1907AR256-043",-7.68868,43.54575,-7.69209,43.54983,M2,0
"1907AR340-002",-7.69303,43.54837,-7.78959,43.63355,M2,0
"2104AR035-010",-7.01563,43.49517,-8.00681,43.63782,M3,0
"2111AR102-001",-8.47659,43.27583,-7.99682,43.61583,M3,0
"2208AR190-001",-8.13013,43.52698,-8.1301,43.52705,M3,0
"2214AR036-007",-8.64823,42.89858,-8.64827,42.89914,M2,0
"2208AR190-003",-8.13119,43.5262,-8.94598,43.06752,M3,0
"2215AZ074-003",-8.64517,42.4952,-8.11801,42.48618,M1,0
"2217AR075-005",-8.78103,42.04504,-7.99292,42.56339,M1,0
"2217AR090-001",-8.48518,42.2832,-8.48828,42.27307,M3,0
"2214AR036-011",-8.64846,42.89881,-7.68629,43.54747,M2,0
"2116AP011-004",-8.64532,42.25946,-8.42469,42.26823,M2,0
"1707AR187-002",-7.61923,43.65538,-8.37111,42.2746,M2,0
"2218AR048-003",-8.00211,42.73307,-8.5522,42.23444,M1,0
"2107AR108-009",-7.68985,43.54555,-8.40522,43.24074,M3,0
"2111AR104-002",-8.41001,43.23796,-7.81288,43.63718,M3,0
"2216AP002-002",-8.54339,42.40578,-8.6992,42.04243,M1,0
"2108AR132-001",-7.78451,43.68513,-7.79693,43.67148,M3,0
"2200AR031-001",-4.26567,43.25119,-4.2646,43.25253,M1,0
"2217AR090-002",-8.48527,42.28292,-8.48772,42.27322,M3,0
"2217AR090-005",-8.48929,42.27443,-7.99695,43.56546,M3,0
"2208AR162-001",-8.00158,43.61475,-8.78478,42.05367,M3,0
"2208AR187-003",-8.02351,43.70768,-9.03681,42.5993,M1,0
"2217AR076-001",-8.84005,42.03762,-8.00086,42.73134,M1,0
"1907AR256-013",-7.69347,43.54784,-7.42506,43.5062,M2,0
"2206AR058-002",-7.42739,43.50107,-7.42671,43.50254,M2,0
"2218AZ049-001",-7.96583,42.78952,-7.91447,43.68444,M3,0
"2115AR120-001",-8.43451,42.60867,-8.40589,42.53456,M3,0
"2210AR037-001",-8.12694,43.29539,-8.7462,43.05747,M3,0
"2107AR169-001",-7.59346,43.65169,-7.59317,43.65155,M3,0
"2107AR169-003",-7.61688,43.63852,-7.62796,43.63611,M3,0
"2208AR098-035",-7.79512,43.62903,-7.63991,43.60059,M2,0
"2210AR010-001",-8.22841,43.2617,-8.2295,43.26188,M3,0
"2215AP003-007",-8.56653,42.49065,-8.56106,42.96347,M1,0
"2218AR053-001",-7.99938,42.42147,-7.48868,43.05388,M1,0
"2117AR101-001",-8.85719,42.03652,-7.70967,43.50616,M3,0
"2217AR092-001",-8.5926,42.15119,-8.53614,42.64694,M2,0
"2107AR164-033",-7.70822,43.50539,-7.70756,43.50557,M3,0
"2107AR164-038",-7.70712,43.50578,-7.70707,43.50686,M3,0
"2212AR104-001",-8.86062,43.06763,-7.70345,43.5074,M3,0
"2212AR103-001",-8.85197,43.06103,-8.75863,43.02834,M1,0
"2218AR048-010",-8.0005,42.73201,-8.00014,42.73102,M1,0
"2215AP013-001",-8.51494,42.59051,-8.52055,42.62035,M2,0
"2117AP033-010",-8.47924,42.19903,-7.75419,43.67608,M2,0
"1802AR008-001",-5.95936,43.49343,-7.75435,43.67592,M2,0
"2107AR164-078",-7.70394,43.50694,-5.95892,43.49346,M3,0
"2108AP001-010",-7.75341,43.67478,-7.86565,43.69631,M2,0
"1902AR067-005",-5.9958,43.32899,-5.83891,43.45275,M2,0
"2103AR060-002",-6.11272,43.45734,-8.82426,43.15496,M3,0
"2218AR048-009",-8.00041,42.732,-8.57147,42.49772,M1,0
"2103AR089-002",-6.16618,43.49027,-8.69521,42.80116,M2,0
"2014AP010-002",-8.68271,42.79293,-8.68578,42.7854,M2,0
"2014AP009-001",-8.69521,42.80116,-8.02264,43.66339,M3,0
"2014AP010-004",-8.68358,42.79262,-7.8153,43.67271,M2,0
"2209AZ039-001",-7.80697,43.55924,-8.56275,42.96585,M1,0
"2213AP008-002",-8.563,42.96716,-8.56317,42.96433,M1,0
"2208AR095-001",-8.11974,43.53638,-8.7165,42.52726,M3,0
"2215AP014-002",-8.51526,42.62613,-7.623,43.56578,M2,0
"2212AR098-002",-8.74917,43.1556,-8.56768,42.96667,M1,0
"2213AP008-016",-8.56261,42.96406,-7.50497,43.383,M1,0
"1607AR221-008",-7.60344,43.57418,-7.38361,43.15958,M2,0
"2208AR167-001",-8.02309,43.6633,-7.01594,43.49046,M3,0
"2208AR098-006",-7.79239,43.63274,-7.00724,43.49905,M2,0
"1808AR366-005",-7.72173,43.63054,-8.12216,43.28006,M2,0
"2218AR053-002",-7.98541,42.4606,-7.73849,42.77994,M1,0
"2219AR014-001",-7.73348,42.94617,-7.71821,42.94849,M1,0
"2104AR035-019",-7.01466,43.4897,-7.00631,43.5049,M3,0
"2102AR027-004",-5.59612,43.47078,-6.08023,43.44165,M2,0
"2213AR056-001",-8.4154,42.80352,-7.81886,43.62827,M1,0
"2208AR163-004",-7.81695,43.62912,-7.82945,43.64472,M1,0
"2220AZ027-002",-7.48678,42.94679,-7.48553,42.9457,M2,0
"2208AR164-003",-7.82928,43.64426,-8.38724,43.18616,M1,0
"2104AR035-013",-7.01632,43.49481,-8.47776,42.09308,M3,0
"2209AR040-001",-8.05355,43.39235,-8.53027,43.11132,M1,0
"2215AP014-001",-8.51659,42.62563,-7.63981,43.60307,M2,0
"2220AZ023-004",-7.76409,43.22916,-7.74036,42.95802,M1,0
"2219AR011-001",-7.72846,42.81042,-7.73172,42.80928,M1,0
"2208AR098-028",-7.79011,43.62915,-8.53328,42.41471,M2,0
"2112AP002-003",-8.71801,43.00336,-8.54272,42.41114,M2,0
"2104AR035-026",-7.0035,43.49721,-7.71054,43.49981,M3,0
"2207AR079-003",-7.64007,43.60261,-7.64103,43.60269,M2,0
"2108AR156-001",-8.00828,43.63741,-8.13215,43.52312,M3,0
"2208AR191-001",-7.79663,43.67059,-8.71723,43.0011,M2,0
"2208AR098-029",-7.79771,43.62838,-8.72479,43.00127,M2,0
"2112AP002-008",-8.7242,43.00021,-8.72106,43.00088,M2,0
"2205AZ076-001",-7.16358,43.54166,-6.16485,43.49851,M1,0
"1706AR207-001",-7.33223,43.51818,-8.64682,42.27344,M2,0
"2117AR091-003",-8.27773,42.21935,-8.79899,42.27006,M3,0
"2205AZ076-002",-7.16684,43.53688,-8.5075,42.09239,M1,0
"2116AP011-002",-8.64561,42.27165,-7.91759,43.50292,M2,0
"2203AR016-006",-6.14812,43.49403,-6.14798,43.49319,M2,0
"2203AR016-008",-6.14639,43.4917,-7.96683,43.39924,M2,0
"2209AR049-004",-7.97327,43.3812,-8.81389,43.13286,M2,0
"2209AR049-003",-7.96813,43.38853,-8.15489,43.28303,M1,0
"2112AP005-002",-8.81382,43.13224,-8.81441,43.13359,M2,0
"2215AR094-002",-8.49404,42.49134,-8.49914,42.48132,M0,0
"2219AR015-002",-7.75642,42.76874,-8.00237,42.73302,M1,0
"1907AR256-001",-7.68119,43.55726,-6.15981,43.49974,M2,0
"2218AR048-013",-7.99973,42.7311,-6.16009,43.50226,M1,0
"2203AR016-004",-6.1562,43.50195,-6.14761,43.4942,M1,0
"2215AR095-001",-8.51692,42.63082,-6.14596,43.49169,M3,0
"2203AR016-009",-6.14391,43.49163,-6.15997,43.49958,M1,0
"2203AR016-011",-6.14585,43.49132,-6.1623,43.49781,M2,0
"2104AR039-001",-7.06283,43.3946,-7.61823,43.586,M3,0
"2209AR049-005",-7.96534,43.38439,-7.96009,43.39126,M1,0
"2203AR016-014",-6.14338,43.49145,-8.1546,43.28335,M2,0
"2210AR052-003",-8.15353,43.28398,-8.156,43.28281,M2,0
"2208AR098-021",-7.78861,43.633,-7.97277,43.38977,M2,0
"2209AR048-002",-7.97356,43.3907,-7.97129,43.38637,M2,0
"2209AR049-001",-7.96999,43.39242,-8.15271,43.28588,M1,0
"2217AR063-002",-8.24901,42.16327,-8.64441,42.38377,M3,0
"2210AR052-001",-8.16237,43.27985,-8.59503,42.68134,M2,0
"2215AP007-043",-8.59518,42.67882,-8.59441,42.67693,M2,0
"2215AP007-046",-8.59392,42.67689,-8.59353,42.67683,M2,0
"2215AP007-048",-8.59314,42.67674,-8.5522,42.23444,M2,0
"2121AP014-002",-7.43604,43.33411,-8.5522,42.23444,M1,0
"2117AP024-001",-8.5522,42.23444,-8.59285,42.67666,M2,0
"2215AP007-050",-8.59265,42.67662,-8.59621,42.67875,M2,0
"2014AR096-002",-8.71986,42.73603,-7.08828,43.40493,M3,0
"2013AP004-002",-8.72862,42.98876,-8.72862,42.98876,M2,0
"2215AP007-027",-8.59592,42.67868,-8.59613,42.6789,M2,0
"2215AP007-031",-8.59563,42.67892,-8.5954,42.67887,M2,0
"2215AP007-033",-8.59505,42.67883,-8.59477,42.67899,M2,0
"2215AP007-038",-8.594,42.67907,-8.59354,42.67917,M2,0
"2002AR026-005",-5.84157,43.51245,-7.39502,43.50919,M2,0
"2203AP002-011",-6.46662,43.46508,-6.7797,43.51286,M2,0
"2204AP001-002",-6.78202,43.51614,-8.7222,43.00048,M2,0
"1802AR065-002",-5.96231,43.4913,-7.08424,43.40524,M3,0
"2115AP008-001",-8.50074,42.55432,-5.59046,43.47637,M2,0
"2104AR041-001",-7.08548,43.40487,-7.09737,43.41427,M3,0
"2121AP022-001",-7.415,43.34919,-7.20261,43.37079,M1,0
"2105AP002-021",-7.21217,43.36812,-7.2068,43.36829,M1,0
"2105AP002-023",-7.21093,43.37022,-7.2015,43.37703,M1,0
"2104AR044-004",-7.09378,43.41247,-7.08199,43.40737,M3,0
"2105AP002-025",-7.207,43.36569,-7.19782,43.36593,M1,0
"2105AP003-002",-7.19752,43.36655,-7.19944,43.3637,M1,0
"2105AP003-004",-7.19963,43.36436,-7.20933,43.36924,M1,0
"2105AP003-007",-7.19887,43.36948,-7.19922,43.36968,M1,0
"2112AP002-007",-8.71932,43.00209,-8.1952,43.18738,M2,0
"2104AR042-003",-7.09644,43.40991,-7.09601,43.41006,M3,0
"2104AR042-005",-7.07947,43.41039,-7.08153,43.40919,M3,0
"2204AP002-001",-6.77128,43.51775,-6.75883,43.52259,M2,0
"2104AR042-007",-7.0793,43.40818,-7.7385,43.72856,M3,0
"2204AP002-005",-6.7616,43.52595,-6.75822,43.53115,M2,0
"2204AP002-007",-6.75644,43.52862,-8.04571,43.54825,M2,0
"1405AR136-002",-7.37449,43.46965,-8.17086,43.54717,M3,0
"2204AP003-001",-6.75672,43.52626,-6.76309,43.5319,M2,0
"1808AR366-001",-7.72031,43.63341,-7.72186,43.6328,M2,0
"2204AP003-003",-6.76476,43.52781,-6.7632,43.53109,M2,0
"2204AP003-005",-6.7616,43.52595,-6.76152,43.53298,M2,0
"1705AR206-001",-7.23809,43.52252,-6.75644,43.52862,M2,0
"2204AP003-009",-6.75616,43.5309,-6.77369,43.52491,M2,0
"2115AP011-001",-8.50074,42.55432,-8.51249,42.55424,M2,0
"2105AP003-009",-7.19852,43.36922,-6.88866,43.51278,M1,0
"2204AP003-012",-6.77023,43.52934,-7.62202,43.65485,M2,0
"1607AR221-002",-7.61491,43.58218,-7.18981,43.38658,M2,0
"1808AR366-003",-7.72268,43.63276,-8.20555,43.19625,M2,0
"2113AP011-001",-8.12816,43.04508,-6.89153,43.51331,M1,0
"2204AP004-003",-6.89026,43.51024,-6.89079,43.51566,M1,0
"2002AR067-001",-5.81727,43.58792,-7.62696,43.66608,M2,0
"2117AR013-005",-8.52496,42.13166,-5.96148,43.49166,M3,0
"1901AR002-012",-5.58025,43.47995,-8.59634,42.68075,M2,0
"2215AP007-009",-8.59606,42.68078,-5.99591,43.32951,M2,0
"1802AR066-002",-5.96249,43.49148,-8.86842,43.18262,M3,0
"2215AP007-010",-8.59577,42.68084,-8.59545,42.68079,M2,0
"2215AP007-012",-8.59509,42.68078,-8.59726,42.67777,M2,0
"2215AP007-015",-8.5972,42.6779,-8.59175,42.67623,M2,0
"2215AP007-018",-8.59695,42.67806,-7.40856,43.47666,M2,0
"1905AR164-002",-7.05616,43.50222,-7.05517,43.50204,M2,0
"2215AP007-019",-8.59707,42.67818,-8.59695,42.67825,M2,0
"2002AP005-008",-5.9713,43.3566,-5.58491,43.48093,M2,0
"1900AP001-001",-4.3891,43.36576,-5.58316,43.48181,M2,0
"1901AR002-019",-5.57622,43.47884,-5.26253,43.46231,M2,0
"1901AR032-002",-5.25195,43.39045,-5.25187,43.39076,M2,0
"1901AR032-004",-5.25212,43.39077,-5.2521,43.3922,M2,0
"1808AR303-001",-7.74993,43.70547,-5.99472,43.48971,M3,0
"1902AR031-001",-5.85552,43.47591,-5.85502,43.47492,M2,0
"1902AR031-003",-5.85417,43.47603,-6.16027,43.4743,M2,0
"1902AR067-011",-5.99572,43.32878,-7.72716,43.63029,M2,0
"2012AR069-003",-8.86752,43.18338,-6.09747,43.4733,M3,0
"2003AP002-006",-6.15981,43.47452,-8.59683,42.67841,M2,0
"1806AR024-008",-7.48735,43.48555,-7.48762,43.48579,M0,0
"1806AR127-001",-7.4063,43.47459,-7.38873,43.47457,M0,0
"2215AP007-022",-8.59675,42.67851,-8.5966,42.67858,M2,0
"1903AR141-002",-6.02463,43.46772,-8.62585,42.96159,M2,0
"1917AR144-008",-8.37391,42.25661,-8.36749,42.25247,M2,0
"1917AR144-010",-8.36834,42.2569,-7.72123,43.6336,M2,0
"2204AP004-005",-6.89214,43.5145,-7.17918,43.25347,M1,0
"2514AP001-003",-8.67423,42.79608,-5.38378,43.47876,M2,0
"2001AR037-001",-5.16783,43.43506,-6.42342,43.54733,M2,0
"1905AP005-003",-7.21436,43.3556,-7.21111,43.35181,M2,0
"1900AP001-002",-4.38663,43.36522,-7.0558,43.50323,M2,0
"2215AP007-024",-8.59644,42.67866,-7.21653,43.36263,M2,0
"1905AP004-010",-7.2036,43.35203,-7.05225,43.51153,M2,0
"1905AR164-001",-7.05557,43.50284,-7.05594,43.50216,M2,0
"1905AR164-008",-7.055,43.50271,-7.37771,43.56377,M2,0
"1905AR211-004",-7.21709,43.33505,-7.21764,43.33533,M2,0
"2100AP001-001",-4.13108,43.31089,-7.37611,43.56411,M2,0
"1906AR062-003",-7.37668,43.56426,-7.37706,43.56436,M2,0
"1906AR062-005",-7.37901,43.57094,-7.38479,43.56582,M2,0
"2005AR131-002",-7.05246,43.51121,-7.8634,43.69587,M3,0
"2100AP001-002",-4.12853,43.31133,-7.51522,43.48504,M2,0
"1906AR145-011",-7.51547,43.48406,-7.50548,43.49074,M2,0
"1906AR149-001",-7.39646,43.49152,-7.50782,43.49277,M2,0
"1906AR154-001",-7.37442,43.50259,-7.44043,43.55959,M2,0
"2215AP007-025",-8.59647,42.67879,-4.94593,43.43611,M2,0
"1901AR032-001",-5.25194,43.39024,-4.94519,43.43571,M2,0
"2014AR096-006",-8.72044,42.73024,-8.72125,42.73111,M3,0
"2014AR077-005",-8.84156,42.83133,-4.94644,43.4355,M2,0
"1903AR141-001",-6.02492,43.46728,-4.97698,43.42745,M2,0
"2208AP006-001",-7.82144,43.64876,-7.81969,43.64573,M2,0
"1907AR227-001",-7.63136,43.63627,-7.63452,43.63371,M2,0
"1908AR107-002",-7.88769,43.57204,-7.82123,43.64701,M2,0
"2208AP006-005",-7.82051,43.64743,-7.05516,43.50411,M2,0
"1905AR021-005",-7.05558,43.50188,-7.69509,43.54802,M2,0
"1907AR256-007",-7.69646,43.54779,-7.67889,43.55992,M2,0
"1907AR256-012",-7.69149,43.54807,-7.6945,43.54875,M2,0
"1908AR072-001",-8.16297,43.53576,-7.8261,43.6286,M3,0
"2208AP006-006",-7.82024,43.64746,-7.69317,43.54987,M2,0
"1907AR256-027",-7.6923,43.54911,-7.68662,43.54713,M2,0
"1907AR256-040",-7.68713,43.54687,-7.6906,43.5447,M2,0
"1907AR256-039",-7.68697,43.54705,-7.81745,43.64542,M2,0
"1905AR211-001",-7.20632,43.34395,-7.47309,43.49389,M2,0
"2021AR022-002",-7.23921,43.23821,-7.24278,43.23445,M3,0
"2208AP006-008",-7.81873,43.64608,-7.62426,43.64794,M2,0
"1906AR145-001",-7.49835,43.48354,-7.51456,43.48517,M2,0
"2208AP006-009",-7.81537,43.64339,-7.82144,43.64876,M2,0
"2021AR112-003",-7.20252,43.22544,-7.69403,43.54932,M2,0
"1907AR340-005",-7.6918,43.5495,-7.69228,43.54989,M2,0
"1907AR340-008",-7.68682,43.54703,-7.82123,43.64701,M2,0
"1907AR341-001",-7.69223,43.54698,-7.69145,43.54663,M2,0
"1907AR341-010",-7.69249,43.54951,-5.58921,43.46021,M2,0
"2021AR112-004",-7.21422,43.21916,-6.07971,43.48465,M3,0
"2103AR033-002",-6.08829,43.47848,-7.69136,43.55228,M2,0
"1907AR441-022",-7.68757,43.54667,-7.6864,43.54742,M2,0
"1907AR441-024",-7.68853,43.54614,-7.68935,43.54578,M2,0
"1907AR309-001",-7.62477,43.64822,-7.62453,43.64795,M2,0
"1907AR341-005",-7.69184,43.54685,-7.82066,43.64711,M2,0
"2208AP007-005",-7.82051,43.64743,-7.81745,43.64542,M2,0
"2111AR017-001",-8.40694,43.17014,-7.81873,43.64608,M2,0
"1908AR107-004",-7.88827,43.57236,-7.88812,43.5725,M2,0
"2208AP007-009",-7.81537,43.64339,-8.1179,43.54388,M2,0
"2103AR037-001",-6.08475,43.48209,-8.166,43.54185,M3,0
"2117AR013-002",-8.53207,42.12979,-8.53297,42.138,M3,0
"1908AR078-003",-8.11732,43.54402,-8.15209,43.52705,M2,0
"1921AR077-002",-7.18128,43.24416,-7.44316,43.34972,M1,0
"1908AR129-001",-8.11697,43.54374,-8.6716,42.79453,M2,0
"1908AR129-003",-8.10309,43.54139,-8.16836,43.54065,M3,0
"2514AP001-004",-8.67442,42.7957,-7.80104,43.64791,M2,0
"1908AR208-001",-7.80437,43.65063,-7.80162,43.6484,M2,0
"1908AR208-005",-7.799,43.6472,-7.7988,43.64664,M2,0
"1908AR208-007",-7.79856,43.64843,-7.80216,43.64781,M2,0
"1908AR209-002",-7.86538,43.69598,-7.86402,43.69644,M3,0
